university_short_name,program_source_code,major_name,quota,admission_methods,subject_groups,is_verified
NTH,NT.TC.S27_1,CT CLC Tài chính - Ngân hàng,120,DGTD,Q00,true
NTH,NT.TC.S27_2,CT TC Tài chính - Ngân hàng,120,DGNL_HN,,true
NTH,NT.TC.S27_2,CT TC Tài chính - Ngân hàng,120,HBA,,true
NTH,NT.TC.S27_2,CT TC Tài chính - Ngân hàng,120,THPT,"A00,A01,D01,D07",true
NTH,NT.TC.S27_2,CT TC Tài chính - Ngân hàng,120,DGNL_HN,"A00,A01,D01,D07",true
NTH,NT.TC.S27_2,CT TC Tài chính - Ngân hàng,120,DGTD,K00,true
NTH,NT.TC.S27_2,CT TC Tài chính - Ngân hàng,120,DGTD,Q00,true
NTH,NT.KK.Q29_1,CT TC Kế toán - Kiểm toán,100,DGNL_HN,,true
NTH,NT.KK.Q29_1,CT TC Kế toán - Kiểm toán,100,HBA,,true
NTH,NT.KK.Q29_1,CT TC Kế toán - Kiểm toán,100,THPT,"A00,A01,D01,D07",true
NTH,NT.KK.Q29_1,CT TC Kế toán - Kiểm toán,100,DGNL_HN,"A00,A01,D01,D07",true
NTH,NT.KK.Q29_1,CT TC Kế toán - Kiểm toán,100,DGTD,K00,true
NTH,NT.KK.Q29_1,CT TC Kế toán - Kiểm toán,100,DGTD,Q00,true
NTH,NT.KK.Q29_2,CT TC Kinh doanh quốc tế,100,DGNL_HN,,true
NTH,NT.KK.Q29_2,CT TC Kinh doanh quốc tế,100,HBA,,true
NTH,NT.KK.Q29_2,CT TC Kinh doanh quốc tế,100,THPT,"A00,A01,D01,D07",true
NTH,NT.KK.Q29_2,CT TC Kinh doanh quốc tế,100,DGNL_HN,"A00,A01,D01,D07",true
NTH,NT.KK.Q29_2,CT TC Kinh doanh quốc tế,100,DGTD,K00,true
NTH,NT.KK.Q29_2,CT TC Kinh doanh quốc tế,100,DGTD,Q00,true
BKA,BF1,Kỹ thuật Sinh học,160,DGTD,,true
BKA,BF1,Kỹ thuật Sinh học,160,DGNL_HN,,true
BKA,BF1,Kỹ thuật Sinh học,160,HBA,,true
BKA,BF1,Kỹ thuật Sinh học,160,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,BF1,Kỹ thuật Sinh học,160,DGTD,K00,true
BKA,BF2,Kỹ thuật Thực phẩm,360,DGTD,,true
BKA,BF2,Kỹ thuật Thực phẩm,360,DGNL_HN,,true
BKA,BF2,Kỹ thuật Thực phẩm,360,HBA,,true
BKA,BF2,Kỹ thuật Thực phẩm,360,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,BF2,Kỹ thuật Thực phẩm,360,DGTD,K00,true
BKA,CH1,Kỹ thuật Hóa học,680,DGTD,,true
BKA,CH1,Kỹ thuật Hóa học,680,HBA,,true
BKA,CH1,Kỹ thuật Hóa học,680,DGNL_HN,,true
BKA,CH1,Kỹ thuật Hóa học,680,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,CH1,Kỹ thuật Hóa học,680,DGTD,K00,true
BKA,CH2,Hóa học,160,DGTD,,true
BKA,CH2,Hóa học,160,HBA,,true
BKA,CH2,Hóa học,160,DGNL_HN,,true
BKA,CH2,Hóa học,160,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,CH2,Hóa học,160,DGTD,K00,true
BKA,ED2,Công nghệ Giáo dục,120,DGTD,,true
BKA,ED2,Công nghệ Giáo dục,120,HBA,,true
BKA,ED2,Công nghệ Giáo dục,120,DGNL_HN,,true
BKA,ED2,Công nghệ Giáo dục,120,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,ED2,Công nghệ Giáo dục,120,DGTD,K00,true
BKA,ED3,Quản lý Giáo dục,60,DGTD,,true
BKA,ED3,Quản lý Giáo dục,60,HBA,,true
BKA,ED3,Quản lý Giáo dục,60,DGNL_HN,,true
BKA,ED3,Quản lý Giáo dục,60,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,ED3,Quản lý Giáo dục,60,DGTD,K00,true
BKA,ED5,Tâm lý học công nghiệp và tổ chức (mới),40,DGTD,,true
BKA,ED5,Tâm lý học công nghiệp và tổ chức (mới),40,DGNL_HN,,true
BKA,ED5,Tâm lý học công nghiệp và tổ chức (mới),40,HBA,,true
BKA,ED5,Tâm lý học công nghiệp và tổ chức (mới),40,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,ED5,Tâm lý học công nghiệp và tổ chức (mới),40,DGTD,K00,true
BKA,EE1,Kỹ thuật điện,240,DGTD,,true
BKA,EE1,Kỹ thuật điện,240,HBA,,true
BKA,EE1,Kỹ thuật điện,240,DGNL_HN,,true
BKA,EE1,Kỹ thuật điện,240,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,EE1,Kỹ thuật điện,240,DGTD,K00,true
BKA,EE2,Kỹ thuật điều khiển & Tự động hóa,500,DGTD,,true
BKA,EE2,Kỹ thuật điều khiển & Tự động hóa,500,HBA,,true
BKA,EE2,Kỹ thuật điều khiển & Tự động hóa,500,DGNL_HN,,true
BKA,EE2,Kỹ thuật điều khiển & Tự động hóa,500,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,EE2,Kỹ thuật điều khiển & Tự động hóa,500,DGTD,K00,true
BKA,EM1,Quản lý Năng lượng,80,DGTD,,true
BKA,EM1,Quản lý Năng lượng,80,HBA,,true
BKA,EM1,Quản lý Năng lượng,80,DGNL_HN,,true
BKA,EM1,Quản lý Năng lượng,80,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,EM1,Quản lý Năng lượng,80,DGTD,K00,true
BKA,EM2,Quản lý Công nghiệp,100,DGTD,,true
BKA,EM2,Quản lý Công nghiệp,100,HBA,,true
BKA,EM2,Quản lý Công nghiệp,100,DGNL_HN,,true
BKA,EM2,Quản lý Công nghiệp,100,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,EM2,Quản lý Công nghiệp,100,DGTD,K00,true
BKA,EM3,Quản trị Kinh doanh,120,DGTD,,true
BKA,EM3,Quản trị Kinh doanh,120,HBA,,true
BKA,EM3,Quản trị Kinh doanh,120,DGNL_HN,,true
BKA,EM3,Quản trị Kinh doanh,120,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,EM3,Quản trị Kinh doanh,120,DGTD,K00,true
BKA,EM5,Tài chính-Ngân hàng,100,DGTD,,true
BKA,EM5,Tài chính-Ngân hàng,100,HBA,,true
BKA,EM5,Tài chính-Ngân hàng,100,DGNL_HN,,true
BKA,EM5,Tài chính-Ngân hàng,100,THPT,"A00,A01,B03,C01,C02,D01,X02",true
BKA,EM5,Tài chính-Ngân hàng,100,DGTD,K00,true
BKA,ET1,Kỹ thuật Điện tử-Viễn thông,480,DGTD,,true
BKA,ET1,Kỹ thuật Điện tử-Viễn thông,480,HBA,,true
BKA,ET1,Kỹ thuật Điện tử-Viễn thông,480,DGNL_HN,,true
BKA,ET1,Kỹ thuật Điện tử-Viễn thông,480,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ET1,Kỹ thuật Điện tử-Viễn thông,480,DGTD,K00,true
BKA,ET2,Kỹ thuật Y sinh,100,DGTD,,true
BKA,ET2,Kỹ thuật Y sinh,100,HBA,,true
BKA,ET2,Kỹ thuật Y sinh,100,DGNL_HN,,true
BKA,ET2,Kỹ thuật Y sinh,100,THPT,"A00,A01,B00,B03,C01,C02,X02",true
BKA,ET2,Kỹ thuật Y sinh,100,DGTD,K00,true
BKA,EV1,Kỹ thuật Môi trường,160,DGTD,,true
BKA,EV1,Kỹ thuật Môi trường,160,HBA,,true
BKA,EV1,Kỹ thuật Môi trường,160,DGNL_HN,,true
BKA,EV1,Kỹ thuật Môi trường,160,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,EV1,Kỹ thuật Môi trường,160,DGTD,K00,true
BKA,EV2,Quản lý Tài nguyên và Môi trường,120,DGTD,,true
BKA,EV2,Quản lý Tài nguyên và Môi trường,120,HBA,,true
BKA,EV2,Quản lý Tài nguyên và Môi trường,120,DGNL_HN,,true
BKA,EV2,Quản lý Tài nguyên và Môi trường,120,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,EV2,Quản lý Tài nguyên và Môi trường,120,DGTD,K00,true
BKA,FL1,Tiếng Anh KHKT và Công nghệ,210,DGTD,,true
BKA,FL1,Tiếng Anh KHKT và Công nghệ,210,HBA,,true
BKA,FL1,Tiếng Anh KHKT và Công nghệ,210,DGNL_HN,,true
BKA,FL1,Tiếng Anh KHKT và Công nghệ,210,THPT,"B03,C01,C02,D01,X02",true
BKA,FL1,Tiếng Anh KHKT và Công nghệ,210,DGTD,K00,true
BKA,FL3,Tiếng Trung KH&CN,80,DGTD,,true
BKA,FL3,Tiếng Trung KH&CN,80,HBA,,true
BKA,FL3,Tiếng Trung KH&CN,80,DGNL_HN,,true
BKA,FL3,Tiếng Trung KH&CN,80,THPT,"B03,C01,C02,D01,D04,X02",true
BKA,FL3,Tiếng Trung KH&CN,80,DGTD,K00,true
BKA,FL4,Tiếng Hàn KH&CN (mới),40,DGTD,,true
BKA,FL4,Tiếng Hàn KH&CN (mới),40,DGNL_HN,,true
BKA,FL4,Tiếng Hàn KH&CN (mới),40,HBA,,true
BKA,FL4,Tiếng Hàn KH&CN (mới),40,THPT,"B03,C01,C02,D01,X02",true
BKA,FL4,Tiếng Hàn KH&CN (mới),40,DGTD,K00,true
BKA,HE1,Kỹ thuật Nhiệt,250,DGTD,,true
BKA,HE1,Kỹ thuật Nhiệt,250,HBA,,true
BKA,HE1,Kỹ thuật Nhiệt,250,DGNL_HN,,true
BKA,HE1,Kỹ thuật Nhiệt,250,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,HE1,Kỹ thuật Nhiệt,250,DGTD,K00,true
BKA,IT1,CNTT: Khoa học Máy tính,300,DGNL_HN,,true
BKA,IT1,CNTT: Khoa học Máy tính,300,DGTD,,true
BKA,IT1,CNTT: Khoa học Máy tính,300,HBA,,true
BKA,IT1,CNTT: Khoa học Máy tính,300,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,IT1,CNTT: Khoa học Máy tính,300,DGTD,K00,true
BKA,IT2,CNTT: Kỹ thuật Máy tính,200,DGNL_HN,,true
BKA,IT2,CNTT: Kỹ thuật Máy tính,200,DGTD,,true
BKA,IT2,CNTT: Kỹ thuật Máy tính,200,HBA,,true
BKA,IT2,CNTT: Kỹ thuật Máy tính,200,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,IT2,CNTT: Kỹ thuật Máy tính,200,DGTD,K00,true
BKA,ME1,Kỹ thuật Cơ điện tử,300,DGNL_HN,,true
BKA,ME1,Kỹ thuật Cơ điện tử,300,DGTD,,true
BKA,ME1,Kỹ thuật Cơ điện tử,300,HBA,,true
BKA,ME1,Kỹ thuật Cơ điện tử,300,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ME1,Kỹ thuật Cơ điện tử,300,DGTD,K00,true
BKA,ME2,Kỹ thuật Cơ khí,560,DGNL_HN,,true
BKA,ME2,Kỹ thuật Cơ khí,560,DGTD,,true
BKA,ME2,Kỹ thuật Cơ khí,560,HBA,,true
BKA,ME2,Kỹ thuật Cơ khí,560,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ME2,Kỹ thuật Cơ khí,560,DGTD,K00,true
BKA,MI1,Toán-Tin,160,DGNL_HN,,true
BKA,MI1,Toán-Tin,160,DGTD,,true
BKA,MI1,Toán-Tin,160,HBA,,true
BKA,MI1,Toán-Tin,160,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,MI1,Toán-Tin,160,DGTD,K00,true
BKA,MI2,Hệ thống Thông tin quản lý,80,DGNL_HN,,true
BKA,MI2,Hệ thống Thông tin quản lý,80,DGTD,,true
BKA,MI2,Hệ thống Thông tin quản lý,80,HBA,,true
BKA,MI2,Hệ thống Thông tin quản lý,80,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,MI2,Hệ thống Thông tin quản lý,80,DGTD,K00,true
BKA,MS1,Kỹ thuật Vật liệu,280,DGNL_HN,,true
BKA,MS1,Kỹ thuật Vật liệu,280,DGTD,,true
BKA,MS1,Kỹ thuật Vật liệu,280,HBA,,true
BKA,MS1,Kỹ thuật Vật liệu,280,THPT,"A00,A01,B03,C01,C02,D07,X02",true
BKA,MS1,Kỹ thuật Vật liệu,280,DGTD,K00,true
BKA,MS2,Kỹ thuật Vi điện tử và Công nghệ nano,180,DGNL_HN,,true
BKA,MS2,Kỹ thuật Vi điện tử và Công nghệ nano,180,DGTD,,true
BKA,MS2,Kỹ thuật Vi điện tử và Công nghệ nano,180,HBA,,true
BKA,MS2,Kỹ thuật Vi điện tử và Công nghệ nano,180,THPT,"A00,A01,B03,C01,C02,D07,X02",true
BKA,MS2,Kỹ thuật Vi điện tử và Công nghệ nano,180,DGTD,K00,true
BKA,MS3,Công nghệ vật liệu Polyme và Compozit,80,DGNL_HN,,true
BKA,MS3,Công nghệ vật liệu Polyme và Compozit,80,DGTD,,true
BKA,MS3,Công nghệ vật liệu Polyme và Compozit,80,HBA,,true
BKA,MS3,Công nghệ vật liệu Polyme và Compozit,80,THPT,"A00,A01,B03,C01,C02,D07,X02",true
BKA,MS3,Công nghệ vật liệu Polyme và Compozit,80,DGTD,K00,true
BKA,MS5,Kỹ thuật In,60,DGNL_HN,,true
BKA,MS5,Kỹ thuật In,60,DGTD,,true
BKA,MS5,Kỹ thuật In,60,HBA,,true
BKA,MS5,Kỹ thuật In,60,THPT,"A00,A01,B03,C01,C02,D07,X02",true
BKA,MS5,Kỹ thuật In,60,DGTD,K00,true
BKA,PH1,Vật lý Kỹ thuật,200,DGNL_HN,,true
BKA,PH1,Vật lý Kỹ thuật,200,DGTD,,true
BKA,PH1,Vật lý Kỹ thuật,200,HBA,,true
BKA,PH1,Vật lý Kỹ thuật,200,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,PH1,Vật lý Kỹ thuật,200,DGTD,K00,true
BKA,PH2,Kỹ thuật Hạt nhân,40,DGNL_HN,,true
BKA,PH2,Kỹ thuật Hạt nhân,40,DGTD,,true
BKA,PH2,Kỹ thuật Hạt nhân,40,HBA,,true
BKA,PH2,Kỹ thuật Hạt nhân,40,THPT,"A00,A01,A02,B03,C01,C02,X02",true
BKA,PH2,Kỹ thuật Hạt nhân,40,DGTD,K00,true
BKA,PH3,Vật lý Y khoa,60,DGNL_HN,,true
BKA,PH3,Vật lý Y khoa,60,DGTD,,true
BKA,PH3,Vật lý Y khoa,60,HBA,,true
BKA,PH3,Vật lý Y khoa,60,THPT,"A00,A01,A02,B03,C01,C02,X02",true
BKA,PH3,Vật lý Y khoa,60,DGTD,K00,true
BKA,TE1,Kỹ thuật Ô tô,200,DGNL_HN,,true
BKA,TE1,Kỹ thuật Ô tô,200,DGTD,,true
BKA,TE1,Kỹ thuật Ô tô,200,HBA,,true
BKA,TE1,Kỹ thuật Ô tô,200,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,TE1,Kỹ thuật Ô tô,200,DGTD,K00,true
BKA,TE2,Kỹ thuật Cơ khí động lực,120,DGNL_HN,,true
BKA,TE2,Kỹ thuật Cơ khí động lực,120,DGTD,,true
BKA,TE2,Kỹ thuật Cơ khí động lực,120,HBA,,true
BKA,TE2,Kỹ thuật Cơ khí động lực,120,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,TE2,Kỹ thuật Cơ khí động lực,120,DGTD,K00,true
BKA,TE3,Kỹ thuật Hàng không,80,DGNL_HN,,true
BKA,TE3,Kỹ thuật Hàng không,80,DGTD,,true
BKA,TE3,Kỹ thuật Hàng không,80,HBA,,true
BKA,TE3,Kỹ thuật Hàng không,80,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,TE3,Kỹ thuật Hàng không,80,DGTD,K00,true
BKA,TX1,Công nghệ Dệt May,240,DGNL_HN,,true
BKA,TX1,Công nghệ Dệt May,240,DGTD,,true
BKA,TX1,Công nghệ Dệt May,240,HBA,,true
BKA,TX1,Công nghệ Dệt May,240,THPT,"A00,A01,B03,C01,C02,D07,X02",true
BKA,TX1,Công nghệ Dệt May,240,DGTD,K00,true
BKA,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),60,DGTD,,true
BKA,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),60,DGNL_HN,,true
BKA,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),60,HBA,,true
BKA,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),60,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,BF-E12,Kỹ thuật Thực phẩm (CT tiên tiến),60,DGTD,K00,true
BKA,BF-E19,Kỹ thuật sinh học (CT tiên tiến),60,DGTD,,true
BKA,BF-E19,Kỹ thuật sinh học (CT tiên tiến),60,DGNL_HN,,true
BKA,BF-E19,Kỹ thuật sinh học (CT tiên tiến),60,HBA,,true
BKA,BF-E19,Kỹ thuật sinh học (CT tiên tiến),60,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,BF-E19,Kỹ thuật sinh học (CT tiên tiến),60,DGTD,K00,true
BKA,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),100,DGTD,,true
BKA,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),100,HBA,,true
BKA,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),100,DGNL_HN,,true
BKA,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),100,THPT,"A00,B00,B03,C01,C02,D07,X02",true
BKA,CH-E11,Kỹ thuật Hóa dược (CT tiên tiến),100,DGTD,K00,true
BKA,CH-E20,Hóa học Mỹ phẩm (mới) (CT tiên tiến),40,DGTD,,true
BKA,CH-E20,Hóa học Mỹ phẩm (mới) (CT tiên tiến),40,DGNL_HN,,true
BKA,CH-E20,Hóa học Mỹ phẩm (mới) (CT tiên tiến),40,HBA,,true
BKA,CH-E20,Hóa học Mỹ phẩm (mới) (CT tiên tiến),40,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,CH-E20,Hóa học Mỹ phẩm (mới) (CT tiên tiến),40,DGTD,K00,true
BKA,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),60,DGTD,,true
BKA,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),60,HBA,,true
BKA,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),60,DGNL_HN,,true
BKA,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),60,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),60,DGTD,K00,true
BKA,EE-E8,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),140,DGTD,,true
BKA,EE-E8,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),140,HBA,,true
BKA,EE-E8,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),140,DGNL_HN,,true
BKA,EE-E8,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),140,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,EE-E8,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),140,DGTD,K00,true
BKA,EM-E13,Phân tích Kinh doanh (CT tiên tiến),140,DGTD,,true
BKA,EM-E13,Phân tích Kinh doanh (CT tiên tiến),140,HBA,,true
BKA,EM-E13,Phân tích Kinh doanh (CT tiên tiến),140,DGNL_HN,,true
BKA,EM-E13,Phân tích Kinh doanh (CT tiên tiến),140,THPT,"A01,B03,C01,C02,D01,D07,X02",true
BKA,EM-E13,Phân tích Kinh doanh (CT tiên tiến),140,DGTD,K00,true
BKA,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),140,DGTD,,true
BKA,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),140,HBA,,true
BKA,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),140,DGNL_HN,,true
BKA,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),140,THPT,"A01,B03,C01,C02,D01,D07,X02",true
BKA,EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),140,DGTD,K00,true
BKA,EM-E17,Kế toán (mới) (CT tiên tiến),80,DGTD,,true
BKA,EM-E17,Kế toán (mới) (CT tiên tiến),80,DGNL_HN,,true
BKA,EM-E17,Kế toán (mới) (CT tiên tiến),80,HBA,,true
BKA,EM-E17,Kế toán (mới) (CT tiên tiến),80,THPT,"A01,B03,C01,C02,D01,D07,X02",true
BKA,EM-E17,Kế toán (mới) (CT tiên tiến),80,DGTD,K00,true
BKA,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),60,DGTD,,true
BKA,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),60,HBA,,true
BKA,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),60,DGNL_HN,,true
BKA,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),60,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),60,DGTD,K00,true
BKA,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),120,DGTD,,true
BKA,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),120,HBA,,true
BKA,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),120,DGNL_HN,,true
BKA,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),120,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),120,DGTD,K00,true
BKA,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),40,DGTD,,true
BKA,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),40,HBA,,true
BKA,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),40,DGNL_HN,,true
BKA,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),40,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ET-E5,Kỹ thuật Y sinh (CT tiên tiến),40,DGTD,K00,true
BKA,ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),80,DGTD,,true
BKA,ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),80,HBA,,true
BKA,ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),80,DGNL_HN,,true
BKA,ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),80,THPT,"A00,A01,B03,C01,C02,D28,X02",true
BKA,ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),80,DGTD,K00,true
BKA,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),40,DGTD,,true
BKA,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),40,HBA,,true
BKA,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),40,DGNL_HN,,true
BKA,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),40,THPT,"A00,A01,B03,C01,C02,D26,X02",true
BKA,ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),40,DGTD,K00,true
BKA,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),160,DGTD,,true
BKA,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),160,HBA,,true
BKA,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),160,DGNL_HN,,true
BKA,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),160,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),160,DGTD,K00,true
BKA,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),40,DGTD,,true
BKA,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),40,HBA,,true
BKA,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),40,DGNL_HN,,true
BKA,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),40,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),40,DGTD,K00,true
BKA,IT-E6,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),160,DGNL_HN,,true
BKA,IT-E6,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),160,DGTD,,true
BKA,IT-E6,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),160,HBA,,true
BKA,IT-E6,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),160,THPT,"A00,A01,B03,C01,C02,D28,X02",true
BKA,IT-E6,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),160,DGTD,K00,true
BKA,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),160,DGNL_HN,,true
BKA,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),160,DGTD,,true
BKA,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),160,HBA,,true
BKA,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),160,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),160,DGTD,K00,true
BKA,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),40,DGNL_HN,,true
BKA,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),40,DGTD,,true
BKA,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),40,HBA,,true
BKA,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),40,THPT,"A00,A01,B03,C01,C02,D29,X02",true
BKA,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),40,DGTD,K00,true
BKA,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),180,DGNL_HN,,true
BKA,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),180,DGTD,,true
BKA,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),180,HBA,,true
BKA,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),180,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),180,DGTD,K00,true
BKA,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),40,DGNL_HN,,true
BKA,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),40,DGTD,,true
BKA,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),40,HBA,,true
BKA,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),40,THPT,"A00,A01,B03,C01,C02,X02",true
BKA,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),40,DGTD,K00,true
BKA,ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),50,DGNL_HN,,true
BKA,ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),50,DGTD,,true
BKA,ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),50,HBA,,true
BKA,ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),50,THPT,"A00,A01,B03,C01,C02,D26,X02",true
